cusip,price,coupon,maturity,ytm,sector,rating,state,lastTraded,ed,md,ytw
167593JT0,112.387,5,1/1/26,8,Airport Rev,A,IL,9/21/17,3.653,3.645,1.764
167593JW3,112.181,5,1/1/28,10,Airport Rev,A,IL,8/30/17,3.652,3.644,1.814
167593JX1,111.936,5,1/1/29,11,Airport Rev,A,IL,5/23/17,3.652,3.642,1.874
167593JY9,111.692,5,1/1/30,12,Airport Rev,A,IL,8/24/17,3.653,3.641,1.934
167593KD3,112.263,5,1/1/27,9,Airport Rev,A,IL,9/5/17,3.652,3.644,1.794
167593MZ2,114.547,5,1/1/23,5,Airport Rev,A,IL,8/11/17,4.475,4.464,1.923
167593NC2,113.783,5,1/1/26,8,Airport Rev,A,IL,8/1/16,4.471,4.458,2.073
167593QW5,106.358,5,1/1/20,2,Airport Rev,A,IL,12/1/17,1.898,1.895,1.721
167593RC8,118.226,5,1/1/26,8,Airport Rev,A,IL,11/3/17,6.036,6.004,2.172
167593RF1,116.676,5,1/1/29,11,Airport Rev,A,IL,8/30/17,6.1,5.99,2.392
167593VJ8,119.409,5,1/1/27,9,Airport Rev,A,IL,12/22/16,6.782,6.725,2.322
167593VK5,118.689,5,1/1/28,10,Airport Rev,A,IL,7/12/17,6.809,6.718,2.411
167593VM1,117.736,5,1/1/30,12,Airport Rev,A,IL,7/12/17,6.933,6.708,2.531
167593WE8,123.342,5.25,1/1/28,10,Airport Rev,A,IL,12/1/17,7.459,7.381,2.351
167593WF5,122.797,5.25,1/1/29,11,Airport Rev,A,IL,3/10/17,7.483,7.375,2.411
167593WR9,115.209,5,1/1/47,29,Airport Rev,A,IL,10/3/17,10.058,7.358,3.051
167593WT5,116.877,5,1/1/24,6,Airport Rev,A,IL,9/19/17,5.271,5.252,1.992
167593WU2,118.939,5,1/1/25,7,Airport Rev,A,IL,9/6/17,6.039,6.01,2.072
167593YW6,120.703,5,1/1/26,8,Airport Rev,A,IL,6/21/17,6.782,6.738,2.162
167593YX4,121.872,5,1/1/27,9,Airport Rev,A,IL,6/21/17,7.494,7.434,2.291
167593YY2,120.432,5,1/1/28,10,Airport Rev,A,IL,6/21/17,7.513,7.418,2.451
167593YZ9,119.898,5,1/1/29,11,Airport Rev,A,IL,6/21/17,7.566,7.412,2.511
172217A43,121.636,5,12/1/25,7,Local GO,AA,OH,12/14/17,6.73,6.667,2.022
172217A76,112.232,4,12/1/28,10,Local GO,AA,OH,12/14/17,8.572,8.242,2.591
172217SE2,113.724,5,12/1/25,7,PRE/ETM,AA,OH,9/23/16,4.002,3.979,1.744
172217XJ5,112.823,4,12/1/26,8,Local GO,AA,OH,3/15/16,7.315,7.189,2.311
172217XK2,103.916,3,12/1/27,9,Local GO,AA,OH,1/29/16,8.234,7.393,2.48
172217XM8,110.096,4,12/1/29,11,Local GO,AA,OH,6/19/17,8.016,7.161,2.651
172217YP0,100.849,2,12/1/22,4,Local GO,AA,OH,10/20/16,4.657,4.639,1.818
172217YQ8,100.55,2,12/1/23,5,Local GO,AA,OH,10/20/16,5.557,5.53,1.901
172217YS4,98.772,2,12/1/25,7,Local GO,AA,OH,10/20/16,7.309,7.247,2.17
172217YX3,101.563,3,12/1/30,12,Local GO,AA,OH,10/31/16,10.139,7.753,2.8
172217YY1,100.777,3,12/1/31,13,Local GO,AA,OH,11/1/16,10.812,7.744,2.9
172217ZC8,98.014,3,12/1/36,18,Local GO,AA,OH,10/20/16,13.132,14.24,3.14
172311JB9,101.097,2,12/1/20,2,Water & Sewer,AAA,OH,1/24/17,2.809,2.802,1.611
172311ME9,120.651,5,12/1/24,6,Water & Sewer,AAA,OH,1/20/17,5.991,5.944,1.802
172311MM1,111.048,4,12/1/31,13,Water & Sewer,AAA,OH,1/13/17,8.85,7.529,2.601
17741RFL7,104.324,2.5,8/1/25,7,Local GO,AA,CA,2/3/16,6.928,6.819,1.884
179093GC7,117.951,5,6/15/28,10,Local GO,A+,OR,11/15/17,5.658,5.592,2.012
180848PC1,102.496,3,7/1/29,11,Local GO,AA,NV,10/24/16,8.89,6.676,2.63
18085PLG7,104.936,5,7/1/23,5,Airport Rev,AA,NV,6/10/16,1.436,1.434,1.612
18085PMH4,106.342,5,7/1/23,5,Airport Rev,AA,NV,6/26/17,1.898,1.895,1.729
18085PMM3,101.722,5,7/1/18,0,Airport Rev,AA,NV,9/7/17,0.478,0.477,1.391
18085PQN7,101.688,5,7/1/18,0,Airport Rev,AA,NV,7/13/17,0.478,0.477,1.461
181006GS0,121.973,5,7/1/26,8,Airport Rev,AA,NV,6/2/17,7.147,7.096,2.152
181108YH8,116.877,5,1/1/24,6,Electric Revs,A+,WA,8/26/16,5.271,5.252,1.992
181108YJ4,119.01,5,1/1/25,7,Electric Revs,A+,WA,11/2/17,6.039,6.01,2.062
181108YK1,120.054,5,1/1/26,8,Electric Revs,A+,WA,12/28/17,6.776,6.732,2.242
181108YL9,119.49,5,1/1/27,9,Electric Revs,A+,WA,12/28/17,6.782,6.726,2.312
181108YM7,118.928,5,1/1/28,10,Electric Revs,A+,WA,8/26/16,6.808,6.72,2.382
182252UB0,115.198,5,5/1/23,5,Local GO,A+,MI,2/8/17,4.744,4.696,1.973
182252VT0,115.242,5,5/1/41,23,Local GO,A+,MI,3/22/17,8.826,6.863,2.921
182306Z45,101.054,2,9/15/21,3,Local GO,AA-,NY,9/21/16,3.547,3.521,1.703
182306Z60,100.842,2,9/15/23,5,Local GO,AA-,NY,9/21/16,5.369,5.323,1.843
182618LF3,117.723,5,2/1/24,6,Water & Sewer,AA-,TN,4/5/17,5.341,5.23,1.892
182618LG1,120.02,5,2/1/25,7,Water & Sewer,AA-,TN,8/28/17,6.11,5.976,1.952
182618LH9,121.891,5,2/1/26,8,Water & Sewer,AA-,TN,12/29/17,6.853,6.694,2.042
182618LJ5,121.312,5,2/1/27,9,Water & Sewer,AA-,TN,11/18/16,6.855,6.688,2.112
182618LU0,117.029,5,2/1/41,23,Water & Sewer,AA-,TN,6/8/16,8.205,6.641,2.641
18452GAD1,117.808,5,10/1/23,5,Utilities,AAA,OR,9/16/16,5.086,5.017,1.723
18452GAE9,120.251,5,10/1/24,6,Utilities,AAA,OR,9/16/16,5.864,5.779,1.792
185633AK0,119.4,5,5/1/27,9,Higher Ed-Public,AA-,SC,8/16/16,6.304,6.212,2.122
185633BF0,122.428,5,5/1/26,8,Higher Ed-Public,AA-,SC,2/23/17,7.036,6.94,2.052
185633BG8,121.995,5,5/1/27,9,Higher Ed-Public,AA-,SC,11/1/17,7.042,6.936,2.103
186162HR7,109.039,4,12/1/32,14,Local GO,AA,OH,12/22/17,10.051,8.201,2.94
186343M63,104.374,3,12/1/21,3,Local GO,AA-,OH,5/5/16,3.684,3.668,1.832
186343N62,101.448,3,12/1/29,11,Local GO,AA-,OH,5/5/16,9.38,6.979,2.794
186387HE9,105.492,3,11/15/23,5,Dedicated Tax,AA,OH,2/29/16,5.388,5.35,2.001
186387LE4,117.39,5,10/1/27,9,PRE/ETM,AA,OH,6/27/17,5.083,5.014,1.793
186387QL3,115.139,5,5/15/23,5,Dedicated Tax,AA,OH,2/16/16,4.774,4.733,2.003
186387QM1,116.564,5,5/15/24,6,Dedicated Tax,AA,OH,8/1/17,5.553,5.5,2.192
186387RC2,110.42,4,10/1/29,11,Dedicated Tax,AA,OH,9/19/17,8.702,8.057,2.771
186387SJ6,100.51,2,10/1/18,0,Dedicated Tax,AA,OH,11/20/17,0.724,0.721,1.295
186387TN6,119.084,5,10/1/25,7,Dedicated Tax,AA,OH,12/15/17,6.586,6.48,2.292
186387TP1,119.919,5,10/1/26,8,Dedicated Tax,AA,OH,12/15/17,7.299,7.171,2.451
186387TR7,121.323,5,10/1/28,10,Dedicated Tax,AA,OH,12/15/17,8.344,8.161,2.611
186387TT3,120.13,5,10/1/30,12,Dedicated Tax,AA,OH,12/15/17,8.563,8.144,2.731
186387TZ9,121.557,5,10/1/27,9,Dedicated Tax,AA,OH,12/15/17,7.998,7.846,2.491
186387UA2,121.323,5,10/1/28,10,Dedicated Tax,AA,OH,12/15/17,8.344,8.161,2.611
186387UC8,120.13,5,10/1/30,12,Dedicated Tax,AA,OH,12/15/17,8.563,8.144,2.731
186406GE8,111.574,5,6/1/23,5,Higher Ed-Public,A+,OH,9/27/16,3.58,3.559,1.904
186406GG3,110.899,5,6/1/25,7,Higher Ed-Public,A+,OH,12/12/17,3.577,3.555,2.074
186406GJ7,110.623,5,6/1/27,9,Higher Ed-Public,A+,OH,12/12/17,3.576,3.553,2.144
186406HC1,114.873,5,6/1/23,5,Higher Ed-Public,A+,OH,1/13/16,4.807,4.775,2.073
186406HD9,116.803,5,6/1/24,6,Higher Ed-Public,A+,OH,5/11/17,5.588,5.545,2.172
186406HE7,118.597,5,6/1/25,7,Higher Ed-Public,A+,OH,5/19/17,6.343,6.285,2.256
186406HF4,120.342,5,6/1/26,8,Higher Ed-Public,A+,OH,1/13/16,6.723,6.654,2.182
186406HG2,119.324,5,6/1/27,9,Higher Ed-Public,A+,OH,1/12/17,6.731,6.644,2.309
186406HH0,118.905,5,6/1/28,10,Higher Ed-Public,A+,OH,7/5/17,6.769,6.64,2.362
186423AW9,115.399,5,11/15/41,23,Water & Sewer,A+,OH,4/1/16,8.246,6.561,2.801
187270B77,115.329,5,8/15/45,27,Local GO,A+,TX,1/12/16,8.536,6.318,2.751
19043CCN0,103.743,3.25,6/1/28,10,Higher Ed-Public,A,SC,1/15/16,7.585,5.747,2.611
19043CDF6,99.644,2,6/1/23,5,Higher Ed-Public,A,SC,1/3/18,5.103,5.08,2.07
19043CDN9,102.155,3.125,6/1/30,12,Higher Ed-Public,A,SC,11/10/17,9.283,6.559,2.8
190813NW1,102.604,3,4/1/20,2,Health Care,A,GA,9/12/16,2.158,2.14,1.803
190813NX9,100.341,2,4/1/21,3,Health Care,A,GA,12/29/16,3.119,3.099,1.89
190813NY7,108.231,4,4/1/22,4,Health Care,A,GA,5/13/16,3.917,3.872,1.962
190813NZ4,114.543,5,4/1/23,5,Health Care,A,GA,1/24/17,4.674,4.61,2.053
190813PA7,114.835,5,4/1/24,6,Health Care,A,GA,7/5/16,4.676,4.613,1.998
190813PE9,112.265,5,4/1/28,10,Health Care,A,GA,1/6/17,4.704,4.593,2.484
190813PL3,102.677,2.75,4/1/21,3,Health Care,A,GA,9/25/17,3.09,3.065,1.891
190813PM1,112.647,5,4/1/27,9,Health Care,A,GA,11/8/16,4.674,4.596,2.411
19648A5X9,118.544,5,5/15/25,7,Health Care,A+,CO,10/2/17,6.31,6.242,2.249
19648A5Y7,119.726,5,5/15/26,8,Health Care,A+,CO,8/31/17,7.037,6.95,2.381
19648A5Z4,119.027,5,5/15/27,9,Health Care,A+,CO,3/23/17,7.051,6.942,2.465
19648A6A8,118.454,5,5/15/28,10,Health Care,A+,CO,1/17/17,7.097,6.936,2.534
19648A6B6,109.7,4,5/15/29,11,Health Care,A+,CO,7/25/17,7.889,7.113,2.695
19648A6G5,100.171,2,5/15/19,1,Health Care,A+,CO,4/28/16,1.331,1.326,1.871
19648A6J9,99.935,2,5/15/22,4,Health Care,A+,CO,5/22/17,4.156,4.137,2.015
19648ASZ9,103.335,5,1/1/19,1,Health Care,A+,CO,2/23/17,0.962,0.961,1.559
19648ATA3,106.463,5,1/1/20,2,Health Care,A+,CO,6/20/17,1.898,1.895,1.669
19648ATW5,106.463,5,1/1/20,2,Health Care,A+,CO,1/8/18,1.898,1.895,1.669
196558SH4,122.966,5,1/1/27,9,Water & Sewer,,TX,11/16/17,7.506,7.446,2.171
19658QBU0,100.651,2,12/1/22,4,Higher Ed-Public,A+,CO,8/2/17,4.656,4.638,1.86
19658QBY2,99.214,2,12/1/26,8,Higher Ed-Public,A+,CO,8/2/17,8.174,8.09,2.097
19658QCL9,118.038,5,12/1/42,24,Higher Ed-Public,A+,CO,8/2/17,9.677,7.961,2.891
19658QDG9,118.038,5,12/1/42,24,Higher Ed-Public,A+,CO,12/21/17,9.677,7.961,2.891
196632DT7,102.985,5,11/15/18,0,PRE/ETM,AA,CO,1/13/17,0.841,0.835,1.463
196632GB3,102.994,5,11/15/18,0,Utilities,AA,CO,3/2/17,0.841,0.835,1.452
196632MA8,109.132,5,11/15/27,9,Utilities,AA,CO,3/14/17,2.682,2.662,1.706
196632QU0,101.316,3,11/15/18,0,Electric Revs,AA,CO,4/14/16,0.843,0.839,1.44
196632SU8,104.387,4,11/15/19,1,Electric Revs,AA,CO,1/3/17,1.793,1.782,1.587
196632SY0,117.5,5,11/15/23,5,Utilities,AA,CO,5/24/17,5.178,5.133,1.833
196632UN1,117.5,5,11/15/23,5,Electric Revs,AA,CO,7/12/16,5.178,5.133,1.833
196632ZC0,100.507,3,11/15/32,14,Electric Revs,AA,CO,9/14/17,11.496,8.446,2.94
196632ZK2,103.423,2.5,11/15/22,4,Electric Revs,AA,CO,9/14/17,4.575,4.55,1.761
19668QGH2,100.482,4,3/15/18,0,Lease Appropriation,AA-,CO,2/16/16,0.187,0.185,1.386
19668QGS8,102.949,4,3/15/19,1,Lease Appropriation,AA-,CO,4/22/16,1.163,1.149,1.481
196696NS3,106.941,3,11/1/25,7,Higher Ed-Public,A+,CO,2/23/16,7.027,6.949,2.034
196696QF8,119.273,5.25,11/1/47,29,Higher Ed-Public,,CO,12/20/17,9.796,7.813,2.971
196707JN4,103.957,5,3/1/19,1,Higher Ed-Public,A+,CO,3/10/17,1.123,1.104,1.506
196707JQ7,101.036,2,3/1/21,3,Higher Ed-Public,A+,CO,2/27/17,3.044,3.021,1.66
196707KN2,100.513,5,3/1/18,0,Higher Ed-Public,A+,CO,7/18/17,0.149,0.146,1.482
196707KU6,117.761,5,3/1/24,6,Higher Ed-Public,A+,CO,3/7/17,5.405,5.31,1.922
196707MA8,103.957,5,3/1/19,1,Higher Ed-Public,A+,CO,12/21/16,1.123,1.104,1.506
196707MB6,107.084,5,3/1/20,2,Higher Ed-Public,A+,CO,7/11/17,2.051,2.017,1.628
196707MC4,107.133,4,3/1/21,3,Higher Ed-Public,A+,CO,1/4/18,2.973,2.932,1.664
196707QJ5,100.513,5,3/1/18,0,Higher Ed-Public,A+,CO,10/17/16,0.149,0.146,1.482
196707TF0,115.433,5,3/1/23,5,Higher Ed-Public,A+,CO,2/23/17,4.614,4.536,1.843
196707TV5,102.795,4,3/1/19,1,Higher Ed-Public,A+,CO,12/20/17,1.126,1.11,1.531
196707TX1,99.665,1.75,3/1/21,3,Higher Ed-Public,A+,CO,3/22/17,3.051,3.029,1.86
196707UM3,102.795,4,3/1/19,1,Higher Ed-Public,A+,CO,5/1/17,1.126,1.11,1.531
196707XA6,102.313,2.5,3/1/25,7,Higher Ed-Public,A+,CO,12/12/17,6.558,6.472,2.149
196707XF5,124.858,5,3/1/29,11,Higher Ed-Public,A+,CO,12/12/17,8.355,8.129,2.246
196707XM0,121.47,5,3/1/35,17,Higher Ed-Public,A+,CO,12/12/17,9.012,8.083,2.581
196711LR4,102.063,4.5,9/15/18,0,Lease Appropriation,AA-,CO,3/7/17,0.68,0.67,1.464
19679EMA4,103.971,4,9/1/19,1,Other Rev,AAA,CO,3/6/17,1.601,1.578,1.548
19679ENX3,100.516,5,3/1/18,0,Water & Sewer,AAA,CO,6/30/16,0.149,0.146,1.462
19679ENZ8,103.98,5,3/1/19,1,Water & Sewer,AAA,CO,10/30/17,1.123,1.104,1.487
19679EPX1,105.686,3,9/1/22,4,Water & Sewer,AAA,CO,6/27/17,4.351,4.302,1.721
19679EPZ6,107.284,3,9/1/24,6,Water & Sewer,AAA,CO,5/15/17,6.068,5.986,1.831
19679PCA0,101.66,4,9/1/18,0,Other Rev,AAA,CO,5/30/17,0.642,0.633,1.412
19679PGB4,104.152,3.25,9/1/30,12,Water & Sewer,AAA,CO,3/11/16,9.178,6.69,2.646
19679PGN8,100.093,2,3/1/18,0,Water & Sewer,AAA,CO,3/28/17,0.147,0.146,1.357
19679PGP3,102.296,5,9/1/18,0,Electric Revs,AAA,CO,1/13/17,0.642,0.631,1.421
19679PGS7,99.853,1.5,3/1/20,2,Water & Sewer,AAA,CO,4/29/16,2.106,2.094,1.57
19679PGY4,101.273,2,3/1/23,5,Water & Sewer,AAA,CO,4/29/16,4.886,4.843,1.74
199144VG8,116.019,5,5/1/23,5,Water & Sewer,AA,GA,7/6/17,4.749,4.702,1.823
199144VX1,116.019,5,5/1/23,5,Water & Sewer,AA,GA,4/6/16,4.749,4.702,1.823
199144WA0,122.428,5,5/1/26,8,Water & Sewer,AA,GA,10/17/17,7.036,6.94,2.052
199144WG7,119.392,5,5/1/32,14,Water & Sewer,AA,GA,11/7/17,7.419,6.909,2.411
199144WL6,118.154,5,5/1/36,18,Water & Sewer,AA,GA,5/9/16,7.987,6.895,2.561
199144WM4,100.063,1.75,5/1/21,3,Water & Sewer,AA,GA,4/6/16,3.21,3.197,1.73
1.99E+12,105.801,4,7/1/20,2,Local GO,AAA,OH,11/22/16,2.371,2.369,1.605
1994916T3,107.066,4,2/15/21,3,Local GO,AAA,OH,9/19/17,2.933,2.889,1.654
199492JR1,118.399,5,2/15/25,7,Local GO,AAA,OH,10/26/16,5.376,5.273,1.802
199492NQ8,103.384,3,7/1/20,2,Local GO,AAA,OH,11/7/17,2.392,2.39,1.603
199492NS4,105.313,3,7/1/22,4,Local GO,AAA,OH,12/27/16,4.203,4.195,1.762
199492PS2,113.971,4,7/1/25,7,Local GO,AAA,OH,6/26/17,6.578,6.541,1.981
199492QJ1,100.959,3,8/15/18,0,Local GO,AAA,OH,12/13/16,0.598,0.591,1.395
199492QL6,100.988,2,8/15/20,2,Local GO,AAA,OH,11/3/16,2.531,2.51,1.611
199492QN2,100.746,2,8/15/22,4,Local GO,AAA,OH,12/11/17,4.389,4.347,1.83
199492QP7,106.142,3,8/15/23,5,Local GO,,OH,1/5/18,5.179,5.109,1.841
199492QQ5,113.028,4,8/15/24,6,Local GO,AAA,OH,7/21/16,5.887,5.785,1.892
199492QV4,103.299,3,8/15/29,11,Local GO,AAA,OH,7/21/16,8.868,6.707,2.52
199492RG6,99.645,1.5,8/15/20,2,Local GO,AAA,OH,6/7/17,2.543,2.527,1.64
199492RJ0,100.569,2,8/15/22,4,Local GO,AAA,OH,11/4/16,4.388,4.346,1.87
199492RK7,105.868,3,8/15/23,5,Local GO,AAA,OH,12/22/16,5.177,5.107,1.891
199492SQ3,124.649,5,2/15/27,9,Local GO,AAA,OH,8/4/17,7.608,7.435,2.021
199492VH9,115.403,4,4/1/27,9,Local GO,,OH,12/29/17,7.904,7.771,2.151
200588MT5,101.367,4,8/1/18,0,Sales Tax,A+,CO,2/24/16,0.56,0.55,1.554
200588MV0,100.398,2,8/1/20,2,Sales Tax,A+,CO,6/16/17,2.492,2.468,1.84
200588MW8,102.124,2.5,8/1/21,3,Sales Tax,A+,CO,1/8/16,3.406,3.366,1.881
200588MZ1,117.479,5,8/1/24,6,Dedicated Tax,A+,CO,1/26/17,5.718,5.594,2.132
200588NA5,119.475,5,8/1/25,7,Dedicated Tax,A+,CO,5/24/17,6.471,6.323,2.192
200588NC1,119.015,5,8/1/27,9,Sales Tax,A+,CO,11/3/16,6.491,6.319,2.252
200588NT4,121.038,5,8/1/26,8,Sales Tax,,CO,1/3/18,7.197,7.023,2.281
20772G2M9,103.149,5,2/15/27,9,State GO,A,CT,2/6/17,1.079,1.056,2.094
20772J2N1,115.444,5,8/15/24,6,State GO,A,CT,1/31/17,5.731,5.613,2.452
20772J6F4,103.299,3,4/15/23,5,State GO,A,CT,4/4/17,4.877,4.832,2.331
20772J7B2,103.072,3,4/15/22,4,State GO,A,CT,9/8/17,4.007,3.973,2.241
20772JEW8,102.6,3,4/15/21,3,State GO,A,CT,9/14/17,3.113,3.087,2.171
20772JGG1,100.939,4,6/1/18,0,State GO,A,CT,4/13/16,0.396,0.394,1.614
20772JHX3,99.33,2,9/15/21,3,State GO,A,CT,1/17/17,3.54,3.511,2.19
20772JKA9,111.63,5,9/15/23,5,State GO,A,CT,11/8/16,4.225,4.157,2.363
20772JN81,101.804,3.25,11/15/29,11,State GO,A,CT,10/21/16,9.227,6.869,2.99
20772JR87,97.055,2,11/15/24,6,State GO,A,CT,1/28/16,6.382,6.333,2.47
20772JRC8,112.595,5,10/15/26,8,State GO,A,CT,8/11/17,5.1,5.014,2.632
20772JRM6,114.146,5,10/15/23,5,State GO,A,CT,4/29/16,5.091,5.026,2.362
20772JS45,100.383,2,3/15/19,1,State GO,A,CT,3/17/16,1.17,1.162,1.672
20772JSS2,104.106,4,3/1/20,2,State GO,A,CT,3/17/17,2.063,2.033,2.035
20772JU42,105.052,4,3/15/36,18,State GO,A,CT,6/23/16,10.737,6.898,3.29
20772JV41,99.028,2.25,3/15/24,6,State GO,A,CT,3/17/16,5.759,5.698,2.42
20772JXN7,99.403,2.375,11/15/24,6,State GO,A,CT,8/26/16,6.315,6.264,2.47
20774YP35,118.902,5,7/1/28,10,Higher Ed-Public,A,CT,9/9/16,7.185,7.064,2.511
20774YQ67,103.49,4,7/1/46,28,Higher Ed-Public,A,CT,9/9/16,12.79,7.168,3.52
20774YQD2,117.044,5,7/1/25,7,Health Care,A,CT,6/15/16,5.652,5.627,2.167
20774YQK6,111.397,5,7/1/42,24,Health Care,A,CT,11/4/16,7.566,5.579,3.048
20774YRJ8,118.201,5,7/1/24,6,Health Care,A+,CT,12/16/16,5.66,5.637,1.992
20774YRK5,117.906,5,7/1/25,7,Health Care,A+,CT,5/2/17,5.659,5.634,2.037
20774YXX0,106.045,3,12/1/23,5,Health Care,A+,CT,9/23/16,5.429,5.398,1.911
20774YXY8,99.807,2,12/1/24,6,Health Care,A+,CT,3/29/17,6.44,6.399,2.03
20774YYG6,98.511,3.125,12/1/34,16,Health Care,A+,CT,9/20/17,12.24,12.969,3.24
20774YYJ0,99.299,3.25,12/1/36,18,Health Care,A+,CT,2/10/16,12.703,13.969,3.3
20774YYL5,114.756,5,12/1/45,27,Health Care,A+,CT,12/21/17,9.32,6.938,2.999
20774YYM3,115.701,5,12/1/41,23,Health Care,A+,CT,10/16/17,8.872,6.949,2.881
207758JG9,102.92,3.5,12/1/19,1,Dedicated Tax,AA-,CT,4/28/16,1.838,1.829,1.925
207758JQ7,102.888,5,12/1/18,0,Dedicated Tax,AA-,CT,9/8/17,0.883,0.878,1.74
207758LE1,103.695,4,11/1/19,1,Dedicated Tax,AA-,CT,5/12/17,1.755,1.74,1.916
207758LJ0,105.464,5,11/1/19,1,Dedicated Tax,AA-,CT,10/17/17,1.745,1.728,1.919
207758RT2,112.977,5,10/1/22,4,Dedicated Tax,AA-,CT,10/4/16,4.268,4.21,2.103
207758SU8,116.606,5,9/1/24,6,Dedicated Tax,AA-,CT,7/29/16,5.774,5.667,2.292
207758VJ9,112.429,5,9/1/22,4,Dedicated Tax,AA-,CT,7/27/17,4.198,4.125,2.173
207758VL4,116.606,5,9/1/24,6,Dedicated Tax,AA-,CT,4/13/17,5.774,5.667,2.292
207758VR1,116.196,5,9/1/29,11,Dedicated Tax,AA-,CT,3/29/17,7.433,7.047,2.871
207758VX8,105.917,4,9/1/35,17,Dedicated Tax,AA-,CT,9/19/17,10.437,7.225,3.21
207758WH2,100.176,2,9/1/19,1,Dedicated Tax,AA-,CT,9/14/16,1.616,1.603,1.89
20775YAG1,100.796,2,3/1/20,2,SRF,AAA,CT,10/13/17,2.097,2.082,1.621
20775YAL0,116.072,5,3/1/24,6,SRF,AAA,CT,5/19/17,4.618,4.541,1.723
20775YBU9,116.126,5,3/1/23,5,SRF,AAA,CT,4/11/17,4.618,4.541,1.713
20775YCP9,100.856,2.25,3/1/19,1,SRF,AAA,CT,9/30/16,1.131,1.122,1.494
20775YDB9,120.83,5,5/1/25,7,SRF,AAA,CT,6/2/17,6.301,6.225,1.932
20775YDD5,122.771,5,5/1/26,8,SRF,AAA,CT,10/17/17,7.039,6.944,2.012
20775YDF0,124.592,5,5/1/27,9,SRF,AAA,CT,8/28/17,7.753,7.637,2.081
20775YDM5,120.736,5,5/1/33,15,SRF,AAA,CT,6/2/17,8.208,7.592,2.491
20775YDY9,118.772,5,6/1/24,6,SRF,AAA,CT,6/2/17,5.602,5.561,1.872
20775YDZ6,121.052,5,6/1/25,7,SRF,AAA,CT,6/2/17,6.364,6.308,1.932
20775YEA0,122.894,5,6/1/26,8,SRF,AAA,CT,1/4/18,7.099,7.026,2.022
21221MDY3,101.436,2,3/1/21,3,Sales Tax,AA+,CA,5/9/17,3.045,3.023,1.531
21221MDZ0,101.677,2,3/1/22,4,Dedicated Tax,AA+,CA,1/25/16,3.976,3.944,1.58
215489LQ6,101.347,3.25,12/1/18,0,Local GO,AAA,IL,7/25/17,0.886,0.882,1.729
215489MB8,104.688,3,12/15/21,3,Local GO,AAA,IL,11/15/16,3.72,3.708,1.762
215507ED2,105.946,5,12/15/19,1,Local GO,AAA,IL,7/24/17,1.857,1.849,1.858
2174892W2,100.937,2,8/15/20,2,Local GO,AA,TX,7/8/16,2.53,2.51,1.631
2174892X0,101.147,2,8/15/21,3,Local GO,AA,TX,7/8/16,3.47,3.439,1.67
219417RK0,93.676,2,6/15/28,10,Local GO,AA-,NY,6/13/16,9.405,9.292,2.699
219417RP9,101.191,3,6/15/32,14,Local GO,AA-,NY,6/17/16,10.893,7.403,2.84
219764PT8,111.41,4,8/1/30,12,Local GO,AA-,CA,6/6/17,8.182,7.209,2.511
2201473P5,100.937,2,8/15/20,2,Local GO,AA,TX,7/28/17,2.53,2.51,1.631
2201473T7,100.122,2,8/15/24,6,Local GO,AA,TX,7/28/17,6.182,6.11,1.98
2201473W0,102.582,2.5,8/15/27,9,Local GO,AA,TX,7/28/17,8.6,8.437,2.2
2201474J8,104.926,3,8/15/21,3,Local GO,AA,TX,7/28/17,3.423,3.381,1.588
220245SF2,111.877,5,7/15/28,10,Water & Sewer,A+,TX,1/29/16,4.097,3.997,2.223
220245UE2,113.187,5,7/15/28,10,Water & Sewer,A+,TX,6/7/17,4.927,4.776,2.432
220245VT8,114.304,5,7/15/45,27,Water & Sewer,A+,TX,3/15/16,8.465,6.227,2.871
220245WG5,118.231,5,7/15/27,9,Water & Sewer,A+,TX,6/16/17,6.458,6.268,2.342
220245WV2,103.453,4,7/15/19,1,Water & Sewer,A+,TX,10/17/17,1.479,1.451,1.688
220245XC3,118.609,5,7/15/26,8,Water & Sewer,A+,TX,4/22/16,6.443,6.272,2.292
220245YG3,115.475,5,7/15/23,5,Water & Sewer,A+,TX,8/4/16,4.905,4.794,2.023
220245YK4,120.854,5,7/15/26,8,Water & Sewer,A+,TX,6/7/17,7.163,6.978,2.291
220245YL2,119.998,5,7/15/27,9,Water & Sewer,A+,TX,8/4/16,7.176,6.969,2.391
228130AL4,121.494,5,8/1/25,7,Local GO,A+,TX,7/14/17,6.489,6.344,1.932
230563BG2,117.752,5,9/1/26,8,Lease Appropriation,AA-,NJ,6/15/17,5.788,5.677,2.122
230568BQ9,115.778,5,1/1/24,6,Local GO,AA-,NJ,4/21/17,5.263,5.244,2.172
230614JS9,110.076,4,5/1/23,5,Higher Ed-Private,A+,PA,2/24/16,4.83,4.787,1.992
230614JT7,117.138,5,5/1/24,6,Higher Ed-Private,A+,PA,2/24/16,5.528,5.467,2.088
230614JU4,118.738,5,5/1/25,7,Higher Ed-Private,A+,PA,11/21/16,6.284,6.206,2.211
230614JV2,120.226,5,5/1/26,8,Higher Ed-Private,A+,PA,11/9/17,7.015,6.917,2.312
230614JW0,120.059,5,5/1/27,9,Higher Ed-Private,A+,PA,12/6/17,7.034,6.916,2.331
230614JX8,119.475,5,5/1/28,10,Higher Ed-Private,A+,PA,2/8/17,7.06,6.909,2.401
